locationId,location,city,country,utc,local,parameter,value,unit,latitude,longitude
10869,Geelong South,Geelong,AU,2021-07-18T23:00:00+00:00,2021-07-19T09:00:00+10:00,co,0.2,ppm,-38.17356,144.3703
9466,Civic,Canberra,AU,2021-07-18T23:00:00+00:00,2021-07-19T09:00:00+10:00,co,0,ppm,-35.285307,149.131579
10771,Traralgon,Traralgon,AU,2021-07-18T23:00:00+00:00,2021-07-19T09:00:00+10:00,co,0.93,ppm,-38.1942825,146.531464
10584,Footscray,Melbourne,AU,2021-07-18T23:00:00+00:00,2021-07-19T09:00:00+10:00,co,0.13,ppm,-37.8037071,144.869339
10678,Morwell East,Morwell,AU,2021-07-18T23:00:00+00:00,2021-07-19T09:00:00+10:00,co,0.71,ppm,-38.229393,146.424454
10494,Alphington,Melbourne,AU,2021-07-18T23:00:00+00:00,2021-07-19T09:00:00+10:00,co,0.18,ppm,-37.7784081,145.0306
9320,Monash,Canberra,AU,2021-07-18T23:00:00+00:00,2021-07-19T09:00:00+10:00,co,0,ppm,-35.418302,149.094018
9075,Florey,Canberra,AU,2021-07-18T23:00:00+00:00,2021-07-19T09:00:00+10:00,co,0.79,ppm,-35.220606,149.043539
9466,Civic,Canberra,AU,2021-07-18T22:00:00+00:00,2021-07-19T08:00:00+10:00,co,0,ppm,-35.285307,149.131579
9075,Florey,Canberra,AU,2021-07-18T22:00:00+00:00,2021-07-19T08:00:00+10:00,co,0.82,ppm,-35.220606,149.043539
9320,Monash,Canberra,AU,2021-07-18T22:00:00+00:00,2021-07-19T08:00:00+10:00,co,0,ppm,-35.418302,149.094018
9075,Florey,Canberra,AU,2021-07-18T21:00:00+00:00,2021-07-19T07:00:00+10:00,co,0.83,ppm,-35.220606,149.043539
9466,Civic,Canberra,AU,2021-07-18T21:00:00+00:00,2021-07-19T07:00:00+10:00,co,0,ppm,-35.285307,149.131579
9320,Monash,Canberra,AU,2021-07-18T21:00:00+00:00,2021-07-19T07:00:00+10:00,co,0.03,ppm,-35.418302,149.094018
9075,Florey,Canberra,AU,2021-07-18T20:00:00+00:00,2021-07-19T06:00:00+10:00,co,0.83,ppm,-35.220606,149.043539
9320,Monash,Canberra,AU,2021-07-18T20:00:00+00:00,2021-07-19T06:00:00+10:00,co,0.06,ppm,-35.418302,149.094018
9466,Civic,Canberra,AU,2021-07-18T20:00:00+00:00,2021-07-19T06:00:00+10:00,co,0,ppm,-35.285307,149.131579
10678,Morwell East,Morwell,AU,2021-07-18T19:00:00+00:00,2021-07-19T05:00:00+10:00,co,0.15,ppm,-38.229393,146.424454
10869,Geelong South,Geelong,AU,2021-07-18T19:00:00+00:00,2021-07-19T05:00:00+10:00,co,0.13,ppm,-38.17356,144.3703
10584,Footscray,Melbourne,AU,2021-07-18T19:00:00+00:00,2021-07-19T05:00:00+10:00,co,0.12,ppm,-37.8037071,144.869339
10771,Traralgon,Traralgon,AU,2021-07-18T19:00:00+00:00,2021-07-19T05:00:00+10:00,co,0.45,ppm,-38.1942825,146.531464
10494,Alphington,Melbourne,AU,2021-07-18T19:00:00+00:00,2021-07-19T05:00:00+10:00,co,0.16,ppm,-37.7784081,145.0306
9075,Florey,Canberra,AU,2021-07-18T19:00:00+00:00,2021-07-19T05:00:00+10:00,co,0.82,ppm,-35.220606,149.043539
9320,Monash,Canberra,AU,2021-07-18T19:00:00+00:00,2021-07-19T05:00:00+10:00,co,0.08,ppm,-35.418302,149.094018
9466,Civic,Canberra,AU,2021-07-18T19:00:00+00:00,2021-07-19T05:00:00+10:00,co,0,ppm,-35.285307,149.131579
9320,Monash,Canberra,AU,2021-07-18T18:00:00+00:00,2021-07-19T04:00:00+10:00,co,0.14,ppm,-35.418302,149.094018
9466,Civic,Canberra,AU,2021-07-18T18:00:00+00:00,2021-07-19T04:00:00+10:00,co,0,ppm,-35.285307,149.131579
9075,Florey,Canberra,AU,2021-07-18T18:00:00+00:00,2021-07-19T04:00:00+10:00,co,0.8,ppm,-35.220606,149.043539
10869,Geelong South,Geelong,AU,2021-07-18T17:00:00+00:00,2021-07-19T03:00:00+10:00,co,0.14,ppm,-38.17356,144.3703
9466,Civic,Canberra,AU,2021-07-18T17:00:00+00:00,2021-07-19T03:00:00+10:00,co,0,ppm,-35.285307,149.131579
10678,Morwell East,Morwell,AU,2021-07-18T17:00:00+00:00,2021-07-19T03:00:00+10:00,co,0.16,ppm,-38.229393,146.424454
9320,Monash,Canberra,AU,2021-07-18T17:00:00+00:00,2021-07-19T03:00:00+10:00,co,0.15,ppm,-35.418302,149.094018
9075,Florey,Canberra,AU,2021-07-18T17:00:00+00:00,2021-07-19T03:00:00+10:00,co,0.78,ppm,-35.220606,149.043539
10584,Footscray,Melbourne,AU,2021-07-18T17:00:00+00:00,2021-07-19T03:00:00+10:00,co,0.11,ppm,-37.8037071,144.869339
10771,Traralgon,Traralgon,AU,2021-07-18T17:00:00+00:00,2021-07-19T03:00:00+10:00,co,0.44,ppm,-38.1942825,146.531464
10494,Alphington,Melbourne,AU,2021-07-18T17:00:00+00:00,2021-07-19T03:00:00+10:00,co,0.16,ppm,-37.7784081,145.0306
9320,Monash,Canberra,AU,2021-07-18T16:00:00+00:00,2021-07-19T02:00:00+10:00,co,0.11,ppm,-35.418302,149.094018
9075,Florey,Canberra,AU,2021-07-18T16:00:00+00:00,2021-07-19T02:00:00+10:00,co,0.75,ppm,-35.220606,149.043539
9466,Civic,Canberra,AU,2021-07-18T16:00:00+00:00,2021-07-19T02:00:00+10:00,co,0,ppm,-35.285307,149.131579
9466,Civic,Canberra,AU,2021-07-18T15:00:00+00:00,2021-07-19T01:00:00+10:00,co,0,ppm,-35.285307,149.131579
9320,Monash,Canberra,AU,2021-07-18T15:00:00+00:00,2021-07-19T01:00:00+10:00,co,0.05,ppm,-35.418302,149.094018
9075,Florey,Canberra,AU,2021-07-18T15:00:00+00:00,2021-07-19T01:00:00+10:00,co,0.71,ppm,-35.220606,149.043539
9466,Civic,Canberra,AU,2021-07-18T14:00:00+00:00,2021-07-19T00:00:00+10:00,co,0,ppm,-35.285307,149.131579
9075,Florey,Canberra,AU,2021-07-18T14:00:00+00:00,2021-07-19T00:00:00+10:00,co,0.68,ppm,-35.220606,149.043539
9320,Monash,Canberra,AU,2021-07-18T14:00:00+00:00,2021-07-19T00:00:00+10:00,co,0,ppm,-35.418302,149.094018
9320,Monash,Canberra,AU,2021-07-18T13:00:00+00:00,2021-07-18T23:00:00+10:00,co,0,ppm,-35.418302,149.094018
9075,Florey,Canberra,AU,2021-07-18T13:00:00+00:00,2021-07-18T23:00:00+10:00,co,0.67,ppm,-35.220606,149.043539
9466,Civic,Canberra,AU,2021-07-18T13:00:00+00:00,2021-07-18T23:00:00+10:00,co,0,ppm,-35.285307,149.131579
9466,Civic,Canberra,AU,2021-07-18T12:00:00+00:00,2021-07-18T22:00:00+10:00,co,0,ppm,-35.285307,149.131579
9320,Monash,Canberra,AU,2021-07-18T12:00:00+00:00,2021-07-18T22:00:00+10:00,co,0,ppm,-35.418302,149.094018
9075,Florey,Canberra,AU,2021-07-18T12:00:00+00:00,2021-07-18T22:00:00+10:00,co,0.66,ppm,-35.220606,149.043539
9320,Monash,Canberra,AU,2021-07-18T11:00:00+00:00,2021-07-18T21:00:00+10:00,co,0,ppm,-35.418302,149.094018
10494,Alphington,Melbourne,AU,2021-07-18T11:00:00+00:00,2021-07-18T21:00:00+10:00,co,0.61,ppm,-37.7784081,145.0306
10678,Morwell East,Morwell,AU,2021-07-18T11:00:00+00:00,2021-07-18T21:00:00+10:00,co,0.23,ppm,-38.229393,146.424454
10869,Geelong South,Geelong,AU,2021-07-18T11:00:00+00:00,2021-07-18T21:00:00+10:00,co,0.23,ppm,-38.17356,144.3703
9075,Florey,Canberra,AU,2021-07-18T11:00:00+00:00,2021-07-18T21:00:00+10:00,co,0.67,ppm,-35.220606,149.043539
10771,Traralgon,Traralgon,AU,2021-07-18T11:00:00+00:00,2021-07-18T21:00:00+10:00,co,0.75,ppm,-38.1942825,146.531464
9466,Civic,Canberra,AU,2021-07-18T11:00:00+00:00,2021-07-18T21:00:00+10:00,co,0,ppm,-35.285307,149.131579
10584,Footscray,Melbourne,AU,2021-07-18T11:00:00+00:00,2021-07-18T21:00:00+10:00,co,0.21,ppm,-37.8037071,144.869339
9466,Civic,Canberra,AU,2021-07-18T10:00:00+00:00,2021-07-18T20:00:00+10:00,co,0,ppm,-35.285307,149.131579
9075,Florey,Canberra,AU,2021-07-18T10:00:00+00:00,2021-07-18T20:00:00+10:00,co,0.68,ppm,-35.220606,149.043539
9320,Monash,Canberra,AU,2021-07-18T10:00:00+00:00,2021-07-18T20:00:00+10:00,co,0,ppm,-35.418302,149.094018
10678,Morwell East,Morwell,AU,2021-07-18T09:00:00+00:00,2021-07-18T19:00:00+10:00,co,0.2,ppm,-38.229393,146.424454
10869,Geelong South,Geelong,AU,2021-07-18T09:00:00+00:00,2021-07-18T19:00:00+10:00,co,0.16,ppm,-38.17356,144.3703
10494,Alphington,Melbourne,AU,2021-07-18T09:00:00+00:00,2021-07-18T19:00:00+10:00,co,0.42,ppm,-37.7784081,145.0306
9075,Florey,Canberra,AU,2021-07-18T09:00:00+00:00,2021-07-18T19:00:00+10:00,co,0.69,ppm,-35.220606,149.043539
10771,Traralgon,Traralgon,AU,2021-07-18T09:00:00+00:00,2021-07-18T19:00:00+10:00,co,0.27,ppm,-38.1942825,146.531464
9466,Civic,Canberra,AU,2021-07-18T09:00:00+00:00,2021-07-18T19:00:00+10:00,co,0,ppm,-35.285307,149.131579
10584,Footscray,Melbourne,AU,2021-07-18T09:00:00+00:00,2021-07-18T19:00:00+10:00,co,0.18,ppm,-37.8037071,144.869339
9320,Monash,Canberra,AU,2021-07-18T09:00:00+00:00,2021-07-18T19:00:00+10:00,co,0,ppm,-35.418302,149.094018
10771,Traralgon,Traralgon,AU,2021-07-18T08:00:00+00:00,2021-07-18T18:00:00+10:00,co,0.17,ppm,-38.1942825,146.531464
10494,Alphington,Melbourne,AU,2021-07-18T08:00:00+00:00,2021-07-18T18:00:00+10:00,co,0.22,ppm,-37.7784081,145.0306
9466,Civic,Canberra,AU,2021-07-18T08:00:00+00:00,2021-07-18T18:00:00+10:00,co,0,ppm,-35.285307,149.131579
9320,Monash,Canberra,AU,2021-07-18T08:00:00+00:00,2021-07-18T18:00:00+10:00,co,0,ppm,-35.418302,149.094018
9075,Florey,Canberra,AU,2021-07-18T08:00:00+00:00,2021-07-18T18:00:00+10:00,co,0.69,ppm,-35.220606,149.043539
10584,Footscray,Melbourne,AU,2021-07-18T08:00:00+00:00,2021-07-18T18:00:00+10:00,co,0.12,ppm,-37.8037071,144.869339
10678,Morwell East,Morwell,AU,2021-07-18T08:00:00+00:00,2021-07-18T18:00:00+10:00,co,0.11,ppm,-38.229393,146.424454
10869,Geelong South,Geelong,AU,2021-07-18T08:00:00+00:00,2021-07-18T18:00:00+10:00,co,0.12,ppm,-38.17356,144.3703
10494,Alphington,Melbourne,AU,2021-07-18T07:00:00+00:00,2021-07-18T17:00:00+10:00,co,0.17,ppm,-37.7784081,145.0306
9320,Monash,Canberra,AU,2021-07-18T07:00:00+00:00,2021-07-18T17:00:00+10:00,co,0,ppm,-35.418302,149.094018
10771,Traralgon,Traralgon,AU,2021-07-18T07:00:00+00:00,2021-07-18T17:00:00+10:00,co,0.14,ppm,-38.1942825,146.531464
9466,Civic,Canberra,AU,2021-07-18T07:00:00+00:00,2021-07-18T17:00:00+10:00,co,0,ppm,-35.285307,149.131579
10584,Footscray,Melbourne,AU,2021-07-18T07:00:00+00:00,2021-07-18T17:00:00+10:00,co,0.09,ppm,-37.8037071,144.869339
10678,Morwell East,Morwell,AU,2021-07-18T07:00:00+00:00,2021-07-18T17:00:00+10:00,co,0.1,ppm,-38.229393,146.424454
10869,Geelong South,Geelong,AU,2021-07-18T07:00:00+00:00,2021-07-18T17:00:00+10:00,co,0.1,ppm,-38.17356,144.3703
9075,Florey,Canberra,AU,2021-07-18T07:00:00+00:00,2021-07-18T17:00:00+10:00,co,0.7,ppm,-35.220606,149.043539
10869,Geelong South,Geelong,AU,2021-07-18T06:00:00+00:00,2021-07-18T16:00:00+10:00,co,0.1,ppm,-38.17356,144.3703
10678,Morwell East,Morwell,AU,2021-07-18T06:00:00+00:00,2021-07-18T16:00:00+10:00,co,0.09,ppm,-38.229393,146.424454
10584,Footscray,Melbourne,AU,2021-07-18T06:00:00+00:00,2021-07-18T16:00:00+10:00,co,0.06,ppm,-37.8037071,144.869339
10771,Traralgon,Traralgon,AU,2021-07-18T06:00:00+00:00,2021-07-18T16:00:00+10:00,co,0.12,ppm,-38.1942825,146.531464
10494,Alphington,Melbourne,AU,2021-07-18T06:00:00+00:00,2021-07-18T16:00:00+10:00,co,0.13,ppm,-37.7784081,145.0306
9320,Monash,Canberra,AU,2021-07-18T05:00:00+00:00,2021-07-18T15:00:00+10:00,co,0,ppm,-35.418302,149.094018
9466,Civic,Canberra,AU,2021-07-18T05:00:00+00:00,2021-07-18T15:00:00+10:00,co,0,ppm,-35.285307,149.131579
9075,Florey,Canberra,AU,2021-07-18T05:00:00+00:00,2021-07-18T15:00:00+10:00,co,0.68,ppm,-35.220606,149.043539
9320,Monash,Canberra,AU,2021-07-18T04:00:00+00:00,2021-07-18T14:00:00+10:00,co,0,ppm,-35.418302,149.094018
9075,Florey,Canberra,AU,2021-07-18T04:00:00+00:00,2021-07-18T14:00:00+10:00,co,0.67,ppm,-35.220606,149.043539
9466,Civic,Canberra,AU,2021-07-18T04:00:00+00:00,2021-07-18T14:00:00+10:00,co,0,ppm,-35.285307,149.131579
9320,Monash,Canberra,AU,2021-07-18T03:00:00+00:00,2021-07-18T13:00:00+10:00,co,0,ppm,-35.418302,149.094018
9466,Civic,Canberra,AU,2021-07-18T03:00:00+00:00,2021-07-18T13:00:00+10:00,co,0,ppm,-35.285307,149.131579
9075,Florey,Canberra,AU,2021-07-18T03:00:00+00:00,2021-07-18T13:00:00+10:00,co,0.66,ppm,-35.220606,149.043539
9320,Monash,Canberra,AU,2021-07-18T02:00:00+00:00,2021-07-18T12:00:00+10:00,co,0,ppm,-35.418302,149.094018
9075,Florey,Canberra,AU,2021-07-18T02:00:00+00:00,2021-07-18T12:00:00+10:00,co,0.65,ppm,-35.220606,149.043539
9466,Civic,Canberra,AU,2021-07-18T02:00:00+00:00,2021-07-18T12:00:00+10:00,co,0,ppm,-35.285307,149.131579
9075,Florey,Canberra,AU,2021-07-18T01:00:00+00:00,2021-07-18T11:00:00+10:00,co,0.64,ppm,-35.220606,149.043539
9466,Civic,Canberra,AU,2021-07-18T01:00:00+00:00,2021-07-18T11:00:00+10:00,co,0,ppm,-35.285307,149.131579
9320,Monash,Canberra,AU,2021-07-18T01:00:00+00:00,2021-07-18T11:00:00+10:00,co,0.04,ppm,-35.418302,149.094018
9320,Monash,Canberra,AU,2021-07-17T23:00:00+00:00,2021-07-18T09:00:00+10:00,co,0.18,ppm,-35.418302,149.094018
9466,Civic,Canberra,AU,2021-07-17T23:00:00+00:00,2021-07-18T09:00:00+10:00,co,0,ppm,-35.285307,149.131579
9075,Florey,Canberra,AU,2021-07-17T23:00:00+00:00,2021-07-18T09:00:00+10:00,co,0.63,ppm,-35.220606,149.043539
9075,Florey,Canberra,AU,2021-07-17T22:00:00+00:00,2021-07-18T08:00:00+10:00,co,0.63,ppm,-35.220606,149.043539
10494,Alphington,Melbourne,AU,2021-07-17T22:00:00+00:00,2021-07-18T08:00:00+10:00,co,0.09,ppm,-37.7784081,145.0306
10771,Traralgon,Traralgon,AU,2021-07-17T22:00:00+00:00,2021-07-18T08:00:00+10:00,co,0.1,ppm,-38.1942825,146.531464
10584,Footscray,Melbourne,AU,2021-07-17T22:00:00+00:00,2021-07-18T08:00:00+10:00,co,0.07,ppm,-37.8037071,144.869339
9320,Monash,Canberra,AU,2021-07-17T22:00:00+00:00,2021-07-18T08:00:00+10:00,co,0.22,ppm,-35.418302,149.094018
9466,Civic,Canberra,AU,2021-07-17T22:00:00+00:00,2021-07-18T08:00:00+10:00,co,0,ppm,-35.285307,149.131579
10869,Geelong South,Geelong,AU,2021-07-17T22:00:00+00:00,2021-07-18T08:00:00+10:00,co,0.09,ppm,-38.17356,144.3703
10678,Morwell East,Morwell,AU,2021-07-17T22:00:00+00:00,2021-07-18T08:00:00+10:00,co,0.07,ppm,-38.229393,146.424454
9320,Monash,Canberra,AU,2021-07-17T21:00:00+00:00,2021-07-18T07:00:00+10:00,co,0.24,ppm,-35.418302,149.094018
9466,Civic,Canberra,AU,2021-07-17T21:00:00+00:00,2021-07-18T07:00:00+10:00,co,0,ppm,-35.285307,149.131579
9075,Florey,Canberra,AU,2021-07-17T21:00:00+00:00,2021-07-18T07:00:00+10:00,co,0.63,ppm,-35.220606,149.043539
9075,Florey,Canberra,AU,2021-07-17T20:00:00+00:00,2021-07-18T06:00:00+10:00,co,0.63,ppm,-35.220606,149.043539
9466,Civic,Canberra,AU,2021-07-17T20:00:00+00:00,2021-07-18T06:00:00+10:00,co,0,ppm,-35.285307,149.131579
9320,Monash,Canberra,AU,2021-07-17T20:00:00+00:00,2021-07-18T06:00:00+10:00,co,0.21,ppm,-35.418302,149.094018
9075,Florey,Canberra,AU,2021-07-17T19:00:00+00:00,2021-07-18T05:00:00+10:00,co,0.64,ppm,-35.220606,149.043539
9466,Civic,Canberra,AU,2021-07-17T19:00:00+00:00,2021-07-18T05:00:00+10:00,co,0,ppm,-35.285307,149.131579
9320,Monash,Canberra,AU,2021-07-17T19:00:00+00:00,2021-07-18T05:00:00+10:00,co,0.21,ppm,-35.418302,149.094018
9075,Florey,Canberra,AU,2021-07-17T18:00:00+00:00,2021-07-18T04:00:00+10:00,co,0.64,ppm,-35.220606,149.043539
9320,Monash,Canberra,AU,2021-07-17T18:00:00+00:00,2021-07-18T04:00:00+10:00,co,0.17,ppm,-35.418302,149.094018
9466,Civic,Canberra,AU,2021-07-17T18:00:00+00:00,2021-07-18T04:00:00+10:00,co,0,ppm,-35.285307,149.131579
10771,Traralgon,Traralgon,AU,2021-07-17T17:00:00+00:00,2021-07-18T03:00:00+10:00,co,0.11,ppm,-38.1942825,146.531464
9075,Florey,Canberra,AU,2021-07-17T17:00:00+00:00,2021-07-18T03:00:00+10:00,co,0.63,ppm,-35.220606,149.043539
10678,Morwell East,Morwell,AU,2021-07-17T17:00:00+00:00,2021-07-18T03:00:00+10:00,co,0.08,ppm,-38.229393,146.424454
10869,Geelong South,Geelong,AU,2021-07-17T17:00:00+00:00,2021-07-18T03:00:00+10:00,co,0.08,ppm,-38.17356,144.3703
9320,Monash,Canberra,AU,2021-07-17T17:00:00+00:00,2021-07-18T03:00:00+10:00,co,0.11,ppm,-35.418302,149.094018
10494,Alphington,Melbourne,AU,2021-07-17T17:00:00+00:00,2021-07-18T03:00:00+10:00,co,0.11,ppm,-37.7784081,145.0306
9466,Civic,Canberra,AU,2021-07-17T17:00:00+00:00,2021-07-18T03:00:00+10:00,co,0,ppm,-35.285307,149.131579
10584,Footscray,Melbourne,AU,2021-07-17T17:00:00+00:00,2021-07-18T03:00:00+10:00,co,0.06,ppm,-37.8037071,144.869339
9075,Florey,Canberra,AU,2021-07-17T16:00:00+00:00,2021-07-18T02:00:00+10:00,co,0.63,ppm,-35.220606,149.043539
9466,Civic,Canberra,AU,2021-07-17T16:00:00+00:00,2021-07-18T02:00:00+10:00,co,0,ppm,-35.285307,149.131579
9320,Monash,Canberra,AU,2021-07-17T16:00:00+00:00,2021-07-18T02:00:00+10:00,co,0.03,ppm,-35.418302,149.094018
9320,Monash,Canberra,AU,2021-07-17T15:00:00+00:00,2021-07-18T01:00:00+10:00,co,0,ppm,-35.418302,149.094018
9075,Florey,Canberra,AU,2021-07-17T15:00:00+00:00,2021-07-18T01:00:00+10:00,co,0.62,ppm,-35.220606,149.043539
9466,Civic,Canberra,AU,2021-07-17T15:00:00+00:00,2021-07-18T01:00:00+10:00,co,0,ppm,-35.285307,149.131579
10771,Traralgon,Traralgon,AU,2021-07-17T14:00:00+00:00,2021-07-18T00:00:00+10:00,co,0.08,ppm,-38.1942825,146.531464
9466,Civic,Canberra,AU,2021-07-17T14:00:00+00:00,2021-07-18T00:00:00+10:00,co,0,ppm,-35.285307,149.131579
10869,Geelong South,Geelong,AU,2021-07-17T14:00:00+00:00,2021-07-18T00:00:00+10:00,co,0.09,ppm,-38.17356,144.3703
10678,Morwell East,Morwell,AU,2021-07-17T14:00:00+00:00,2021-07-18T00:00:00+10:00,co,0.11,ppm,-38.229393,146.424454
9075,Florey,Canberra,AU,2021-07-17T14:00:00+00:00,2021-07-18T00:00:00+10:00,co,0.62,ppm,-35.220606,149.043539
10584,Footscray,Melbourne,AU,2021-07-17T14:00:00+00:00,2021-07-18T00:00:00+10:00,co,0.05,ppm,-37.8037071,144.869339
9320,Monash,Canberra,AU,2021-07-17T14:00:00+00:00,2021-07-18T00:00:00+10:00,co,0,ppm,-35.418302,149.094018
10494,Alphington,Melbourne,AU,2021-07-17T14:00:00+00:00,2021-07-18T00:00:00+10:00,co,0.16,ppm,-37.7784081,145.0306
9320,Monash,Canberra,AU,2021-07-17T13:00:00+00:00,2021-07-17T23:00:00+10:00,co,0,ppm,-35.418302,149.094018
9466,Civic,Canberra,AU,2021-07-17T13:00:00+00:00,2021-07-17T23:00:00+10:00,co,0,ppm,-35.285307,149.131579
9075,Florey,Canberra,AU,2021-07-17T13:00:00+00:00,2021-07-17T23:00:00+10:00,co,0.62,ppm,-35.220606,149.043539
9466,Civic,Canberra,AU,2021-07-17T12:00:00+00:00,2021-07-17T22:00:00+10:00,co,0,ppm,-35.285307,149.131579
9075,Florey,Canberra,AU,2021-07-17T12:00:00+00:00,2021-07-17T22:00:00+10:00,co,0.62,ppm,-35.220606,149.043539
9320,Monash,Canberra,AU,2021-07-17T12:00:00+00:00,2021-07-17T22:00:00+10:00,co,0,ppm,-35.418302,149.094018
9320,Monash,Canberra,AU,2021-07-17T11:00:00+00:00,2021-07-17T21:00:00+10:00,co,0,ppm,-35.418302,149.094018
9466,Civic,Canberra,AU,2021-07-17T11:00:00+00:00,2021-07-17T21:00:00+10:00,co,0,ppm,-35.285307,149.131579
9075,Florey,Canberra,AU,2021-07-17T11:00:00+00:00,2021-07-17T21:00:00+10:00,co,0.62,ppm,-35.220606,149.043539
9320,Monash,Canberra,AU,2021-07-17T10:00:00+00:00,2021-07-17T20:00:00+10:00,co,0,ppm,-35.418302,149.094018
9075,Florey,Canberra,AU,2021-07-17T10:00:00+00:00,2021-07-17T20:00:00+10:00,co,0.62,ppm,-35.220606,149.043539
9466,Civic,Canberra,AU,2021-07-17T10:00:00+00:00,2021-07-17T20:00:00+10:00,co,0,ppm,-35.285307,149.131579
9320,Monash,Canberra,AU,2021-07-17T09:00:00+00:00,2021-07-17T19:00:00+10:00,co,0,ppm,-35.418302,149.094018
9466,Civic,Canberra,AU,2021-07-17T09:00:00+00:00,2021-07-17T19:00:00+10:00,co,0,ppm,-35.285307,149.131579
9075,Florey,Canberra,AU,2021-07-17T09:00:00+00:00,2021-07-17T19:00:00+10:00,co,0.61,ppm,-35.220606,149.043539
9075,Florey,Canberra,AU,2021-07-17T08:00:00+00:00,2021-07-17T18:00:00+10:00,co,0.61,ppm,-35.220606,149.043539
9320,Monash,Canberra,AU,2021-07-17T08:00:00+00:00,2021-07-17T18:00:00+10:00,co,0,ppm,-35.418302,149.094018
9466,Civic,Canberra,AU,2021-07-17T08:00:00+00:00,2021-07-17T18:00:00+10:00,co,0,ppm,-35.285307,149.131579
9466,Civic,Canberra,AU,2021-07-17T07:00:00+00:00,2021-07-17T17:00:00+10:00,co,0,ppm,-35.285307,149.131579
9075,Florey,Canberra,AU,2021-07-17T07:00:00+00:00,2021-07-17T17:00:00+10:00,co,0.6,ppm,-35.220606,149.043539
9320,Monash,Canberra,AU,2021-07-17T07:00:00+00:00,2021-07-17T17:00:00+10:00,co,0,ppm,-35.418302,149.094018
9075,Florey,Canberra,AU,2021-07-17T05:00:00+00:00,2021-07-17T15:00:00+10:00,co,0.6,ppm,-35.220606,149.043539
9466,Civic,Canberra,AU,2021-07-17T05:00:00+00:00,2021-07-17T15:00:00+10:00,co,0,ppm,-35.285307,149.131579
9320,Monash,Canberra,AU,2021-07-17T05:00:00+00:00,2021-07-17T15:00:00+10:00,co,0,ppm,-35.418302,149.094018
9466,Civic,Canberra,AU,2021-07-17T04:00:00+00:00,2021-07-17T14:00:00+10:00,co,0,ppm,-35.285307,149.131579
9320,Monash,Canberra,AU,2021-07-17T04:00:00+00:00,2021-07-17T14:00:00+10:00,co,0,ppm,-35.418302,149.094018
9075,Florey,Canberra,AU,2021-07-17T04:00:00+00:00,2021-07-17T14:00:00+10:00,co,0.59,ppm,-35.220606,149.043539
9320,Monash,Canberra,AU,2021-07-17T03:00:00+00:00,2021-07-17T13:00:00+10:00,co,0,ppm,-35.418302,149.094018
9075,Florey,Canberra,AU,2021-07-17T03:00:00+00:00,2021-07-17T13:00:00+10:00,co,0.58,ppm,-35.220606,149.043539
9466,Civic,Canberra,AU,2021-07-17T03:00:00+00:00,2021-07-17T13:00:00+10:00,co,0,ppm,-35.285307,149.131579
9466,Civic,Canberra,AU,2021-07-17T02:00:00+00:00,2021-07-17T12:00:00+10:00,co,0,ppm,-35.285307,149.131579
9075,Florey,Canberra,AU,2021-07-17T02:00:00+00:00,2021-07-17T12:00:00+10:00,co,0.57,ppm,-35.220606,149.043539
9320,Monash,Canberra,AU,2021-07-17T02:00:00+00:00,2021-07-17T12:00:00+10:00,co,0,ppm,-35.418302,149.094018
9320,Monash,Canberra,AU,2021-07-17T01:00:00+00:00,2021-07-17T11:00:00+10:00,co,0,ppm,-35.418302,149.094018
9075,Florey,Canberra,AU,2021-07-17T01:00:00+00:00,2021-07-17T11:00:00+10:00,co,0.57,ppm,-35.220606,149.043539
9466,Civic,Canberra,AU,2021-07-17T01:00:00+00:00,2021-07-17T11:00:00+10:00,co,0,ppm,-35.285307,149.131579
9075,Florey,Canberra,AU,2021-07-17T00:00:00+00:00,2021-07-17T10:00:00+10:00,co,0.57,ppm,-35.220606,149.043539
9320,Monash,Canberra,AU,2021-07-17T00:00:00+00:00,2021-07-17T10:00:00+10:00,co,0,ppm,-35.418302,149.094018
9466,Civic,Canberra,AU,2021-07-17T00:00:00+00:00,2021-07-17T10:00:00+10:00,co,0,ppm,-35.285307,149.131579
9320,Monash,Canberra,AU,2021-07-16T23:00:00+00:00,2021-07-17T09:00:00+10:00,co,0,ppm,-35.418302,149.094018
9466,Civic,Canberra,AU,2021-07-16T23:00:00+00:00,2021-07-17T09:00:00+10:00,co,0,ppm,-35.285307,149.131579
9075,Florey,Canberra,AU,2021-07-16T23:00:00+00:00,2021-07-17T09:00:00+10:00,co,0.57,ppm,-35.220606,149.043539
10678,Morwell East,Morwell,AU,2021-07-16T22:00:00+00:00,2021-07-17T08:00:00+10:00,co,0.09,ppm,-38.229393,146.424454
10771,Traralgon,Traralgon,AU,2021-07-16T22:00:00+00:00,2021-07-17T08:00:00+10:00,co,0.12,ppm,-38.1942825,146.531464
10584,Footscray,Melbourne,AU,2021-07-16T22:00:00+00:00,2021-07-17T08:00:00+10:00,co,0.04,ppm,-37.8037071,144.869339
10494,Alphington,Melbourne,AU,2021-07-16T22:00:00+00:00,2021-07-17T08:00:00+10:00,co,0.07,ppm,-37.7784081,145.0306
9320,Monash,Canberra,AU,2021-07-16T22:00:00+00:00,2021-07-17T08:00:00+10:00,co,0,ppm,-35.418302,149.094018
9075,Florey,Canberra,AU,2021-07-16T22:00:00+00:00,2021-07-17T08:00:00+10:00,co,0.57,ppm,-35.220606,149.043539
