locationId,location,city,country,utc,local,parameter,value,unit,latitude,longitude
679,Liverpool,Sydney South-west,AU,2020-03-27T19:00:00+00:00,2020-03-28T06:00:00+11:00,pm10,16.6,µg/m³,-33.9327778,150.9058333
6462,South Brisbane,South East Queensland,AU,2020-03-27T19:00:00+00:00,2020-03-28T05:00:00+10:00,pm10,17.3,µg/m³,-27.4848,153.032
6473,Wynnum West,South East Queensland,AU,2020-03-27T19:00:00+00:00,2020-03-28T05:00:00+10:00,pm10,7.4,µg/m³,-27.4379,153.15
432,Beresfield,Lower Hunter,AU,2020-03-27T19:00:00+00:00,2020-03-28T06:00:00+11:00,pm10,14.4,µg/m³,-32.7983333,151.66
914,Wallsend,Lower Hunter,AU,2020-03-27T19:00:00+00:00,2020-03-28T06:00:00+11:00,pm10,11.9,µg/m³,-32.8961111,151.6691667
2471,Wagga Wagga Nth,South-west Slopes,AU,2020-03-27T19:00:00+00:00,2020-03-28T06:00:00+11:00,pm10,11.4,µg/m³,-35.1044444,147.3602778
10584,Footscray,Melbourne,AU,2020-03-27T19:00:00+00:00,2020-03-28T06:00:00+11:00,pm10,20.1,µg/m³,-37.8037071,144.869339
9320,Monash,Canberra,AU,2020-03-27T19:00:00+00:00,2020-03-28T06:00:00+11:00,pm10,5.97,µg/m³,-35.418302,149.094018
7177,Upper Humbug,South West Queensland,AU,2020-03-27T19:00:00+00:00,2020-03-28T05:00:00+10:00,pm10,9.5,µg/m³,-27.0908,150.4
10819,Yinnar,Yinnar,AU,2020-03-27T19:00:00+00:00,2020-03-28T06:00:00+11:00,pm10,9.2,µg/m³,-38.32676,146.326
10494,Alphington,Melbourne,AU,2020-03-27T19:00:00+00:00,2020-03-28T06:00:00+11:00,pm10,41,µg/m³,-37.7784081,145.0306
7041,Environment Park,Townsville,AU,2020-03-27T19:00:00+00:00,2020-03-28T05:00:00+10:00,pm10,12.3,µg/m³,-19.2629,146.831
6452,Boat Creek,Gladstone,AU,2020-03-27T19:00:00+00:00,2020-03-28T05:00:00+10:00,pm10,16.2,µg/m³,-23.8199,151.154
7428,Cook And Phillip,Sydney East,AU,2020-03-27T19:00:00+00:00,2020-03-28T06:00:00+11:00,pm10,7.8,µg/m³,-33.8725,151.213333
826,St Marys,Sydney North-west,AU,2020-03-27T19:00:00+00:00,2020-03-28T06:00:00+11:00,pm10,8.7,µg/m³,-33.7972222,150.7658333
6451,Fisherman's Landing,Gladstone,AU,2020-03-27T19:00:00+00:00,2020-03-28T05:00:00+10:00,pm10,0,µg/m³,-23.7937,151.16
593,Newcastle,Lower Hunter,AU,2020-03-27T19:00:00+00:00,2020-03-28T06:00:00+11:00,pm10,13.6,µg/m³,-32.9325,151.7583333
336,Earlwood,Sydney East,AU,2020-03-27T19:00:00+00:00,2020-03-28T06:00:00+11:00,pm10,15,µg/m³,-33.9177778,151.1347222
6455,Wynnum,South East Queensland,AU,2020-03-27T19:00:00+00:00,2020-03-28T05:00:00+10:00,pm10,6.4,µg/m³,-27.4296,153.158
7420,Gunnedah,North-west Slopes,AU,2020-03-27T19:00:00+00:00,2020-03-28T06:00:00+11:00,pm10,8.1,µg/m³,-30.981667,150.260556
355,Prospect,Sydney North-west,AU,2020-03-27T19:00:00+00:00,2020-03-28T06:00:00+11:00,pm10,14.5,µg/m³,-33.7947222,150.9125
7042,Lennon Drive,Townsville,AU,2020-03-27T19:00:00+00:00,2020-03-28T05:00:00+10:00,pm10,17.9,µg/m³,-19.2589,146.826
7043,Blackwater,Central Queensland,AU,2020-03-27T19:00:00+00:00,2020-03-28T05:00:00+10:00,pm10,10.8,µg/m³,-23.5627,148.881
6461,Springwood,South East Queensland,AU,2020-03-27T19:00:00+00:00,2020-03-28T05:00:00+10:00,pm10,7.3,µg/m³,-27.6125,153.136
2568,Tamworth,North-west Slopes,AU,2020-03-27T19:00:00+00:00,2020-03-28T06:00:00+11:00,pm10,13.5,µg/m³,-31.1105556,150.9141667
10868,Dandenong,Melbourne,AU,2020-03-27T19:00:00+00:00,2020-03-28T06:00:00+11:00,pm10,44.9,µg/m³,-37.98576,145.1987
6468,Woolloongabba,South East Queensland,AU,2020-03-27T19:00:00+00:00,2020-03-28T05:00:00+10:00,pm10,13.7,µg/m³,-27.4975,153.035
592,Albion Park Sth,Illawarra,AU,2020-03-27T19:00:00+00:00,2020-03-28T06:00:00+11:00,pm10,10.3,µg/m³,-34.5805556,150.7816667
304,Campbelltown West,Sydney South-west,AU,2020-03-27T19:00:00+00:00,2020-03-28T06:00:00+11:00,pm10,16,µg/m³,-34.0666667,150.7952778
398,Camden,Sydney South-west,AU,2020-03-27T19:00:00+00:00,2020-03-28T06:00:00+11:00,pm10,13.4,µg/m³,-34.0416667,150.6902778
7693,Dallas,Melbourne,AU,2020-03-27T19:00:00+00:00,2020-03-28T06:00:00+11:00,pm10,24.6,µg/m³,-37.66945,144.9444
417,Rozelle,Sydney East,AU,2020-03-27T19:00:00+00:00,2020-03-28T06:00:00+11:00,pm10,14.8,µg/m³,-33.8658333,151.1625
7427,Rouse Hill,Sydney North-west,AU,2020-03-27T19:00:00+00:00,2020-03-28T06:00:00+11:00,pm10,13.4,µg/m³,-33.682778,150.903611
6467,Auckland Point,Gladstone,AU,2020-03-27T19:00:00+00:00,2020-03-28T05:00:00+10:00,pm10,19.1,µg/m³,-23.8351,151.254
2519,Singleton,Upper Hunter - Singleton,AU,2020-03-27T19:00:00+00:00,2020-03-28T06:00:00+11:00,pm10,8.2,µg/m³,-32.5297222,151.1497222
9466,Civic,Canberra,AU,2020-03-27T19:00:00+00:00,2020-03-28T06:00:00+11:00,pm10,9.08,µg/m³,-35.285307,149.131579
6456,Brisbane CBD,South East Queensland,AU,2020-03-27T19:00:00+00:00,2020-03-28T05:00:00+10:00,pm10,13.5,µg/m³,-27.4774,153.028
602,Chullora,Sydney East,AU,2020-03-27T19:00:00+00:00,2020-03-28T06:00:00+11:00,pm10,16.2,µg/m³,-33.8938889,151.0452778
690,Bringelly,Sydney South-west,AU,2020-03-27T19:00:00+00:00,2020-03-28T06:00:00+11:00,pm10,11.6,µg/m³,-33.9194444,150.7611111
6458,Boyne Island,Gladstone,AU,2020-03-27T19:00:00+00:00,2020-03-28T05:00:00+10:00,pm10,11.2,µg/m³,-23.9408,151.351
10843,Emerald,Central Queensland,AU,2020-03-27T19:00:00+00:00,2020-03-28T05:00:00+10:00,pm10,16.2,µg/m³,-23.5208,148.165
915,Wollongong,Illawarra,AU,2020-03-27T19:00:00+00:00,2020-03-28T06:00:00+11:00,pm10,16.4,µg/m³,-34.4186111,150.8863889
6450,The Gap,Mount Isa,AU,2020-03-27T19:00:00+00:00,2020-03-28T05:00:00+10:00,pm10,15.7,µg/m³,-20.7264,139.498
2487,Bathurst,Central Tablelands,AU,2020-03-27T19:00:00+00:00,2020-03-28T06:00:00+11:00,pm10,2,µg/m³,-33.4033333,149.5733333
6453,Targinie,Gladstone,AU,2020-03-27T19:00:00+00:00,2020-03-28T05:00:00+10:00,pm10,12.4,µg/m³,-23.7744,151.105
10771,Traralgon,Traralgon,AU,2020-03-27T19:00:00+00:00,2020-03-28T06:00:00+11:00,pm10,17.9,µg/m³,-38.1942825,146.531464
7423,Goulburn,Southern Tablelands,AU,2020-03-27T19:00:00+00:00,2020-03-28T06:00:00+11:00,pm10,7.4,µg/m³,-34.734444,149.724167
2532,Albury,South-west Slopes,AU,2020-03-27T19:00:00+00:00,2020-03-28T06:00:00+11:00,pm10,20.4,µg/m³,-36.0516667,146.9741667
10869,Geelong South,Geelong,AU,2020-03-27T19:00:00+00:00,2020-03-28T06:00:00+11:00,pm10,13.4,µg/m³,-38.17356,144.3703
6472,Coastguard,Townsville,AU,2020-03-27T19:00:00+00:00,2020-03-28T05:00:00+10:00,pm10,16.3,µg/m³,-19.2526,146.827
912,Randwick,Sydney East,AU,2020-03-27T19:00:00+00:00,2020-03-28T06:00:00+11:00,pm10,18.8,µg/m³,-33.9333333,151.2419444
6464,Mountain Creek,South East Queensland,AU,2020-03-27T19:00:00+00:00,2020-03-28T05:00:00+10:00,pm10,10,µg/m³,-26.6917,153.104
10826,Brooklyn,Melbourne,AU,2020-03-27T19:00:00+00:00,2020-03-28T06:00:00+11:00,pm10,22.9,µg/m³,-37.8220978,144.8471
11566,Armidale,Northern Tablelands,AU,2020-03-27T19:00:00+00:00,2020-03-28T06:00:00+11:00,pm10,4.9,µg/m³,-30.508333,151.661389
6471,Lytton,South East Queensland,AU,2020-03-27T19:00:00+00:00,2020-03-28T05:00:00+10:00,pm10,10.9,µg/m³,-27.4065,153.153
911,Bargo,Sydney South-west,AU,2020-03-27T19:00:00+00:00,2020-03-28T06:00:00+11:00,pm10,14.5,µg/m³,-34.3075,150.58
10574,Hopeland,South West Queensland,AU,2020-03-27T19:00:00+00:00,2020-03-28T05:00:00+10:00,pm10,6.7,µg/m³,-26.8637,150.5028
7425,Parramatta North,Sydney North-west,AU,2020-03-27T19:00:00+00:00,2020-03-28T06:00:00+11:00,pm10,14.9,µg/m³,-33.799444,150.997778
7422,Orange,Central Tablelands,AU,2020-03-27T19:00:00+00:00,2020-03-28T06:00:00+11:00,pm10,9.2,µg/m³,-33.274444,149.094444
733,Oakdale,Sydney South-west,AU,2020-03-27T19:00:00+00:00,2020-03-28T06:00:00+11:00,pm10,9.7,µg/m³,-34.0530556,150.4972222
6454,South Gladstone,Gladstone,AU,2020-03-27T19:00:00+00:00,2020-03-28T05:00:00+10:00,pm10,9.4,µg/m³,-23.8626,151.27
2542,Muswellbrook,Upper Hunter - Muswellbrook,AU,2020-03-27T19:00:00+00:00,2020-03-28T06:00:00+11:00,pm10,22,µg/m³,-32.2716667,150.8858333
10688,Mooroolbark,Melbourne,AU,2020-03-27T19:00:00+00:00,2020-03-28T06:00:00+11:00,pm10,47.1,µg/m³,-37.7749672,145.3285
6476,Moranbah (Utah Dr),Central Queensland,AU,2020-03-27T19:00:00+00:00,2020-03-28T05:00:00+10:00,pm10,13.2,µg/m³,-21.9995,148.071
916,Wyong,Central Coast,AU,2020-03-27T19:00:00+00:00,2020-03-28T06:00:00+11:00,pm10,9.8,µg/m³,-32.195,150.6736111
6460,Clinton,Gladstone,AU,2020-03-27T19:00:00+00:00,2020-03-28T05:00:00+10:00,pm10,13.1,µg/m³,-23.8701,151.222
913,Richmond,Sydney North-west,AU,2020-03-27T19:00:00+00:00,2020-03-28T06:00:00+11:00,pm10,6.5,µg/m³,-33.6183333,150.7458333
10734,Miles Airport,South West Queensland,AU,2020-03-27T19:00:00+00:00,2020-03-28T05:00:00+10:00,pm10,8.1,µg/m³,-26.8088,150.1799
9075,Florey,Canberra,AU,2020-03-27T19:00:00+00:00,2020-03-28T06:00:00+11:00,pm10,7.8,µg/m³,-35.220606,149.043539
10678,Morwell East,Morwell,AU,2020-03-27T19:00:00+00:00,2020-03-28T06:00:00+11:00,pm10,29.4,µg/m³,-38.229393,146.424454
6459,Flinders View,South East Queensland,AU,2020-03-27T19:00:00+00:00,2020-03-28T05:00:00+10:00,pm10,15.1,µg/m³,-27.6528,152.774
6050,Southport,South East Queensland,AU,2020-03-27T19:00:00+00:00,2020-03-28T05:00:00+10:00,pm10,8,µg/m³,-27.9612,153.402
6469,Cannon Hill,South East Queensland,AU,2020-03-27T19:00:00+00:00,2020-03-28T05:00:00+10:00,pm10,8.7,µg/m³,-27.4654,153.087
6906,North Ward,Townsville,AU,2020-03-27T19:00:00+00:00,2020-03-28T05:00:00+10:00,pm10,14.9,µg/m³,-19.2509,146.807
7424,Narrabri,North-west Slopes,AU,2020-03-27T19:00:00+00:00,2020-03-28T06:00:00+11:00,pm10,9.9,µg/m³,-30.318333,149.829167
7657,Whyalla Schulz Res,Whyalla,AU,2020-03-27T18:30:00+00:00,2020-03-28T05:00:00+10:30,pm10,16.5,µg/m³,-33.023596,137.5332255
10476,Le Fevre 2,Adelaide,AU,2020-03-27T18:30:00+00:00,2020-03-28T05:00:00+10:30,pm10,13,µg/m³,-34.79128,138.4978642
10480,Christies,Adelaide,AU,2020-03-27T18:30:00+00:00,2020-03-28T05:00:00+10:30,pm10,8,µg/m³,-35.1349443,138.4951966
10477,Le Fevre 1,Adelaide,AU,2020-03-27T18:30:00+00:00,2020-03-28T05:00:00+10:30,pm10,37,µg/m³,-34.8386688,138.4963475
7666,Port Augusta,Port Augusta,AU,2020-03-27T18:30:00+00:00,2020-03-28T05:00:00+10:30,pm10,29.3,µg/m³,-32.5100065,137.7868467
10481,Port Pirie Oliver St,Port Pirie,AU,2020-03-27T18:30:00+00:00,2020-03-28T05:00:00+10:30,pm10,17.8,µg/m³,-33.1947947,138.0198974
10479,CBD,Adelaide,AU,2020-03-27T18:30:00+00:00,2020-03-28T05:00:00+10:30,pm10,4.9,µg/m³,-34.92889,138.6010841
10478,Netley,Adelaide,AU,2020-03-27T18:30:00+00:00,2020-03-28T05:00:00+10:30,pm10,25,µg/m³,-34.9438035,138.549098
10483,Whyalla Walls St,Whyalla,AU,2020-03-27T18:30:00+00:00,2020-03-28T05:00:00+10:30,pm10,14.6,µg/m³,-33.0361164,137.5860979
6459,Flinders View,South East Queensland,AU,2020-03-27T18:00:00+00:00,2020-03-28T04:00:00+10:00,pm10,14.9,µg/m³,-27.6528,152.774
6461,Springwood,South East Queensland,AU,2020-03-27T18:00:00+00:00,2020-03-28T04:00:00+10:00,pm10,7.2,µg/m³,-27.6125,153.136
6476,Moranbah (Utah Dr),Central Queensland,AU,2020-03-27T18:00:00+00:00,2020-03-28T04:00:00+10:00,pm10,13.2,µg/m³,-21.9995,148.071
7693,Dallas,Melbourne,AU,2020-03-27T18:00:00+00:00,2020-03-28T05:00:00+11:00,pm10,17.9,µg/m³,-37.66945,144.9444
336,Earlwood,Sydney East,AU,2020-03-27T18:00:00+00:00,2020-03-28T05:00:00+11:00,pm10,14.9,µg/m³,-33.9177778,151.1347222
10734,Miles Airport,South West Queensland,AU,2020-03-27T18:00:00+00:00,2020-03-28T04:00:00+10:00,pm10,8,µg/m³,-26.8088,150.1799
10868,Dandenong,Melbourne,AU,2020-03-27T18:00:00+00:00,2020-03-28T05:00:00+11:00,pm10,40.2,µg/m³,-37.98576,145.1987
304,Campbelltown West,Sydney South-west,AU,2020-03-27T18:00:00+00:00,2020-03-28T05:00:00+11:00,pm10,14.2,µg/m³,-34.0666667,150.7952778
6460,Clinton,Gladstone,AU,2020-03-27T18:00:00+00:00,2020-03-28T04:00:00+10:00,pm10,13,µg/m³,-23.8701,151.222
7043,Blackwater,Central Queensland,AU,2020-03-27T18:00:00+00:00,2020-03-28T04:00:00+10:00,pm10,10.7,µg/m³,-23.5627,148.881
911,Bargo,Sydney South-west,AU,2020-03-27T18:00:00+00:00,2020-03-28T05:00:00+11:00,pm10,13.3,µg/m³,-34.3075,150.58
6471,Lytton,South East Queensland,AU,2020-03-27T18:00:00+00:00,2020-03-28T04:00:00+10:00,pm10,10.7,µg/m³,-27.4065,153.153
2532,Albury,South-west Slopes,AU,2020-03-27T18:00:00+00:00,2020-03-28T05:00:00+11:00,pm10,23.6,µg/m³,-36.0516667,146.9741667
10869,Geelong South,Geelong,AU,2020-03-27T18:00:00+00:00,2020-03-28T05:00:00+11:00,pm10,14.5,µg/m³,-38.17356,144.3703
10826,Brooklyn,Melbourne,AU,2020-03-27T18:00:00+00:00,2020-03-28T05:00:00+11:00,pm10,25.5,µg/m³,-37.8220978,144.8471
7423,Goulburn,Southern Tablelands,AU,2020-03-27T18:00:00+00:00,2020-03-28T05:00:00+11:00,pm10,6.6,µg/m³,-34.734444,149.724167
6453,Targinie,Gladstone,AU,2020-03-27T18:00:00+00:00,2020-03-28T04:00:00+10:00,pm10,12.4,µg/m³,-23.7744,151.105
6450,The Gap,Mount Isa,AU,2020-03-27T18:00:00+00:00,2020-03-28T04:00:00+10:00,pm10,15.6,µg/m³,-20.7264,139.498
915,Wollongong,Illawarra,AU,2020-03-27T18:00:00+00:00,2020-03-28T05:00:00+11:00,pm10,17.1,µg/m³,-34.4186111,150.8863889
6455,Wynnum,South East Queensland,AU,2020-03-27T18:00:00+00:00,2020-03-28T04:00:00+10:00,pm10,6,µg/m³,-27.4296,153.158
593,Newcastle,Lower Hunter,AU,2020-03-27T18:00:00+00:00,2020-03-28T05:00:00+11:00,pm10,8.6,µg/m³,-32.9325,151.7583333
6452,Boat Creek,Gladstone,AU,2020-03-27T18:00:00+00:00,2020-03-28T04:00:00+10:00,pm10,15.4,µg/m³,-23.8199,151.154
432,Beresfield,Lower Hunter,AU,2020-03-27T18:00:00+00:00,2020-03-28T05:00:00+11:00,pm10,6.9,µg/m³,-32.7983333,151.66
2471,Wagga Wagga Nth,South-west Slopes,AU,2020-03-27T18:00:00+00:00,2020-03-28T05:00:00+11:00,pm10,12.8,µg/m³,-35.1044444,147.3602778
914,Wallsend,Lower Hunter,AU,2020-03-27T18:00:00+00:00,2020-03-28T05:00:00+11:00,pm10,8.4,µg/m³,-32.8961111,151.6691667
730,Kembla Grange,Illawarra,AU,2020-03-27T18:00:00+00:00,2020-03-28T05:00:00+11:00,pm10,22.2,µg/m³,-34.4763889,150.8175
6466,Rocklea,South East Queensland,AU,2020-03-27T18:00:00+00:00,2020-03-28T04:00:00+10:00,pm10,7.2,µg/m³,-27.5358,152.993
6468,Woolloongabba,South East Queensland,AU,2020-03-27T18:00:00+00:00,2020-03-28T04:00:00+10:00,pm10,13.6,µg/m³,-27.4975,153.035
602,Chullora,Sydney East,AU,2020-03-27T18:00:00+00:00,2020-03-28T05:00:00+11:00,pm10,16.7,µg/m³,-33.8938889,151.0452778
7427,Rouse Hill,Sydney North-west,AU,2020-03-27T18:00:00+00:00,2020-03-28T05:00:00+11:00,pm10,14.6,µg/m³,-33.682778,150.903611
417,Rozelle,Sydney East,AU,2020-03-27T18:00:00+00:00,2020-03-28T05:00:00+11:00,pm10,15.7,µg/m³,-33.8658333,151.1625
6906,North Ward,Townsville,AU,2020-03-27T18:00:00+00:00,2020-03-28T04:00:00+10:00,pm10,15,µg/m³,-19.2509,146.807
10678,Morwell East,Morwell,AU,2020-03-27T18:00:00+00:00,2020-03-28T05:00:00+11:00,pm10,19.8,µg/m³,-38.229393,146.424454
6469,Cannon Hill,South East Queensland,AU,2020-03-27T18:00:00+00:00,2020-03-28T04:00:00+10:00,pm10,8.7,µg/m³,-27.4654,153.087
6458,Boyne Island,Gladstone,AU,2020-03-27T18:00:00+00:00,2020-03-28T04:00:00+10:00,pm10,11.2,µg/m³,-23.9408,151.351
9075,Florey,Canberra,AU,2020-03-27T18:00:00+00:00,2020-03-28T05:00:00+11:00,pm10,7.29,µg/m³,-35.220606,149.043539
2519,Singleton,Upper Hunter - Singleton,AU,2020-03-27T18:00:00+00:00,2020-03-28T05:00:00+11:00,pm10,12.8,µg/m³,-32.5297222,151.1497222
398,Camden,Sydney South-west,AU,2020-03-27T18:00:00+00:00,2020-03-28T05:00:00+11:00,pm10,13.4,µg/m³,-34.0416667,150.6902778
679,Liverpool,Sydney South-west,AU,2020-03-27T18:00:00+00:00,2020-03-28T05:00:00+11:00,pm10,16.2,µg/m³,-33.9327778,150.9058333
10584,Footscray,Melbourne,AU,2020-03-27T18:00:00+00:00,2020-03-28T05:00:00+11:00,pm10,20.7,µg/m³,-37.8037071,144.869339
912,Randwick,Sydney East,AU,2020-03-27T18:00:00+00:00,2020-03-28T05:00:00+11:00,pm10,14.5,µg/m³,-33.9333333,151.2419444
6472,Coastguard,Townsville,AU,2020-03-27T18:00:00+00:00,2020-03-28T04:00:00+10:00,pm10,16.3,µg/m³,-19.2526,146.827
6050,Southport,South East Queensland,AU,2020-03-27T18:00:00+00:00,2020-03-28T04:00:00+10:00,pm10,7.8,µg/m³,-27.9612,153.402
2542,Muswellbrook,Upper Hunter - Muswellbrook,AU,2020-03-27T18:00:00+00:00,2020-03-28T05:00:00+11:00,pm10,14.4,µg/m³,-32.2716667,150.8858333
7426,Macquarie Park,Sydney East,AU,2020-03-27T18:00:00+00:00,2020-03-28T05:00:00+11:00,pm10,10.4,µg/m³,-33.765278,151.117806
733,Oakdale,Sydney South-west,AU,2020-03-27T18:00:00+00:00,2020-03-28T05:00:00+11:00,pm10,14.6,µg/m³,-34.0530556,150.4972222
7420,Gunnedah,North-west Slopes,AU,2020-03-27T18:00:00+00:00,2020-03-28T05:00:00+11:00,pm10,9.1,µg/m³,-30.981667,150.260556
2568,Tamworth,North-west Slopes,AU,2020-03-27T18:00:00+00:00,2020-03-28T05:00:00+11:00,pm10,13.5,µg/m³,-31.1105556,150.9141667
7042,Lennon Drive,Townsville,AU,2020-03-27T18:00:00+00:00,2020-03-28T04:00:00+10:00,pm10,18,µg/m³,-19.2589,146.826
6451,Fisherman's Landing,Gladstone,AU,2020-03-27T18:00:00+00:00,2020-03-28T04:00:00+10:00,pm10,0,µg/m³,-23.7937,151.16
6454,South Gladstone,Gladstone,AU,2020-03-27T18:00:00+00:00,2020-03-28T04:00:00+10:00,pm10,9.4,µg/m³,-23.8626,151.27
10494,Alphington,Melbourne,AU,2020-03-27T18:00:00+00:00,2020-03-28T05:00:00+11:00,pm10,35.6,µg/m³,-37.7784081,145.0306
6456,Brisbane CBD,South East Queensland,AU,2020-03-27T18:00:00+00:00,2020-03-28T04:00:00+10:00,pm10,13.5,µg/m³,-27.4774,153.028
6467,Auckland Point,Gladstone,AU,2020-03-27T18:00:00+00:00,2020-03-28T04:00:00+10:00,pm10,19,µg/m³,-23.8351,151.254
7428,Cook And Phillip,Sydney East,AU,2020-03-27T18:00:00+00:00,2020-03-28T05:00:00+11:00,pm10,12.5,µg/m³,-33.8725,151.213333
11566,Armidale,Northern Tablelands,AU,2020-03-27T18:00:00+00:00,2020-03-28T05:00:00+11:00,pm10,2.7,µg/m³,-30.508333,151.661389
6473,Wynnum West,South East Queensland,AU,2020-03-27T18:00:00+00:00,2020-03-28T04:00:00+10:00,pm10,7.2,µg/m³,-27.4379,153.15
7425,Parramatta North,Sydney North-west,AU,2020-03-27T18:00:00+00:00,2020-03-28T05:00:00+11:00,pm10,15.1,µg/m³,-33.799444,150.997778
826,St Marys,Sydney North-west,AU,2020-03-27T18:00:00+00:00,2020-03-28T05:00:00+11:00,pm10,11.5,µg/m³,-33.7972222,150.7658333
355,Prospect,Sydney North-west,AU,2020-03-27T18:00:00+00:00,2020-03-28T05:00:00+11:00,pm10,16.2,µg/m³,-33.7947222,150.9125
6465,West Mackay,Central Queensland,AU,2020-03-27T18:00:00+00:00,2020-03-28T04:00:00+10:00,pm10,15,µg/m³,-21.1595,149.155
7424,Narrabri,North-west Slopes,AU,2020-03-27T18:00:00+00:00,2020-03-28T05:00:00+11:00,pm10,11,µg/m³,-30.318333,149.829167
9466,Civic,Canberra,AU,2020-03-27T18:00:00+00:00,2020-03-28T05:00:00+11:00,pm10,8.69,µg/m³,-35.285307,149.131579
690,Bringelly,Sydney South-west,AU,2020-03-27T18:00:00+00:00,2020-03-28T05:00:00+11:00,pm10,15.6,µg/m³,-33.9194444,150.7611111
592,Albion Park Sth,Illawarra,AU,2020-03-27T18:00:00+00:00,2020-03-28T05:00:00+11:00,pm10,11.3,µg/m³,-34.5805556,150.7816667
9320,Monash,Canberra,AU,2020-03-27T18:00:00+00:00,2020-03-28T05:00:00+11:00,pm10,6.2,µg/m³,-35.418302,149.094018
7422,Orange,Central Tablelands,AU,2020-03-27T18:00:00+00:00,2020-03-28T05:00:00+11:00,pm10,6.1,µg/m³,-33.274444,149.094444
10843,Emerald,Central Queensland,AU,2020-03-27T18:00:00+00:00,2020-03-28T04:00:00+10:00,pm10,16.2,µg/m³,-23.5208,148.165
7177,Upper Humbug,South West Queensland,AU,2020-03-27T18:00:00+00:00,2020-03-28T04:00:00+10:00,pm10,9.3,µg/m³,-27.0908,150.4
2487,Bathurst,Central Tablelands,AU,2020-03-27T18:00:00+00:00,2020-03-28T05:00:00+11:00,pm10,2.4,µg/m³,-33.4033333,149.5733333
10771,Traralgon,Traralgon,AU,2020-03-27T18:00:00+00:00,2020-03-28T05:00:00+11:00,pm10,31.3,µg/m³,-38.1942825,146.531464
6464,Mountain Creek,South East Queensland,AU,2020-03-27T18:00:00+00:00,2020-03-28T04:00:00+10:00,pm10,9.8,µg/m³,-26.6917,153.104
7041,Environment Park,Townsville,AU,2020-03-27T18:00:00+00:00,2020-03-28T04:00:00+10:00,pm10,12.3,µg/m³,-19.2629,146.831
916,Wyong,Central Coast,AU,2020-03-27T18:00:00+00:00,2020-03-28T05:00:00+11:00,pm10,10.1,µg/m³,-32.195,150.6736111
913,Richmond,Sydney North-west,AU,2020-03-27T18:00:00+00:00,2020-03-28T05:00:00+11:00,pm10,10.2,µg/m³,-33.6183333,150.7458333
10688,Mooroolbark,Melbourne,AU,2020-03-27T18:00:00+00:00,2020-03-28T05:00:00+11:00,pm10,58.9,µg/m³,-37.7749672,145.3285
10574,Hopeland,South West Queensland,AU,2020-03-27T18:00:00+00:00,2020-03-28T04:00:00+10:00,pm10,6.6,µg/m³,-26.8637,150.5028
6462,South Brisbane,South East Queensland,AU,2020-03-27T18:00:00+00:00,2020-03-28T04:00:00+10:00,pm10,17.2,µg/m³,-27.4848,153.032
10819,Yinnar,Yinnar,AU,2020-03-27T18:00:00+00:00,2020-03-28T05:00:00+11:00,pm10,9.8,µg/m³,-38.32676,146.326
10479,CBD,Adelaide,AU,2020-03-27T17:30:00+00:00,2020-03-28T04:00:00+10:30,pm10,15.4,µg/m³,-34.92889,138.6010841
10478,Netley,Adelaide,AU,2020-03-27T17:30:00+00:00,2020-03-28T04:00:00+10:30,pm10,23,µg/m³,-34.9438035,138.549098
10481,Port Pirie Oliver St,Port Pirie,AU,2020-03-27T17:30:00+00:00,2020-03-28T04:00:00+10:30,pm10,15.1,µg/m³,-33.1947947,138.0198974
10480,Christies,Adelaide,AU,2020-03-27T17:30:00+00:00,2020-03-28T04:00:00+10:30,pm10,10,µg/m³,-35.1349443,138.4951966
7666,Port Augusta,Port Augusta,AU,2020-03-27T17:30:00+00:00,2020-03-28T04:00:00+10:30,pm10,15.8,µg/m³,-32.5100065,137.7868467
10477,Le Fevre 1,Adelaide,AU,2020-03-27T17:30:00+00:00,2020-03-28T04:00:00+10:30,pm10,60,µg/m³,-34.8386688,138.4963475
10483,Whyalla Walls St,Whyalla,AU,2020-03-27T17:30:00+00:00,2020-03-28T04:00:00+10:30,pm10,7.5,µg/m³,-33.0361164,137.5860979
7657,Whyalla Schulz Res,Whyalla,AU,2020-03-27T17:30:00+00:00,2020-03-28T04:00:00+10:30,pm10,11.2,µg/m³,-33.023596,137.5332255
10476,Le Fevre 2,Adelaide,AU,2020-03-27T17:30:00+00:00,2020-03-28T04:00:00+10:30,pm10,13,µg/m³,-34.79128,138.4978642
690,Bringelly,Sydney South-west,AU,2020-03-27T17:00:00+00:00,2020-03-28T04:00:00+11:00,pm10,11,µg/m³,-33.9194444,150.7611111
7041,Environment Park,Townsville,AU,2020-03-27T17:00:00+00:00,2020-03-28T03:00:00+10:00,pm10,12.3,µg/m³,-19.2629,146.831
432,Beresfield,Lower Hunter,AU,2020-03-27T17:00:00+00:00,2020-03-28T04:00:00+11:00,pm10,6.4,µg/m³,-32.7983333,151.66
10843,Emerald,Central Queensland,AU,2020-03-27T17:00:00+00:00,2020-03-28T03:00:00+10:00,pm10,16,µg/m³,-23.5208,148.165
6455,Wynnum,South East Queensland,AU,2020-03-27T17:00:00+00:00,2020-03-28T03:00:00+10:00,pm10,5.5,µg/m³,-27.4296,153.158
593,Newcastle,Lower Hunter,AU,2020-03-27T17:00:00+00:00,2020-03-28T04:00:00+11:00,pm10,12,µg/m³,-32.9325,151.7583333
